,AMZN
19380,832.32
19381,832.09
19382,832.0
19383,832.33
19384,832.48
19385,832.6549999999999
19386,832.6499999999999
19387,832.3229999999999
19388,832.69
19389,832.815
19390,832.33
19391,832.3704
19392,832.48
19393,832.1
19394,832.1499999999999
19395,832.27
19396,832.46
19397,832.09
19398,832.31
19399,832.6046
19400,832.245
19401,832.39
19402,832.0
19403,832.0
19404,832.01
19405,832.06
19406,831.85
19407,832.0499999999997
19408,831.7899999999997
19409,831.7999999999997
19410,831.71
19411,831.83
19412,832.08
19413,831.952
19414,832.13
19415,832.72
19416,832.86
19417,832.6
19418,832.5399999999997
19419,832.6463999999999
19420,832.7799999999999
19421,832.81
19422,832.68
19423,832.32
19424,832.01
19425,831.9199999999997
19426,831.7999999999997
19427,831.68
19428,831.9199999999997
19429,832.1649999999997
19430,832.02
19431,832.005
19432,832.0399999999997
19433,832.0399999999997
19434,832.06
19435,832.13
19436,831.2801
19437,831.0
19438,831.4789999999997
19439,830.81
19440,830.52
19441,830.85
19442,831.2174999999999
19443,831.2749999999999
19444,831.25
19445,831.35
19446,831.7899999999997
19447,831.6499999999999
19448,831.4199999999997
19449,831.13
19450,831.565
19451,831.52
19452,831.5399999999997
19453,831.21
19454,831.325
19455,831.48
19456,831.305
19457,831.5399999999997
19458,831.245
19459,831.5399999999997
19460,831.7
19461,832.2278
19462,832.0449999999997
19463,832.0399999999997
19464,832.06
19465,832.065
19466,832.21
19467,832.6625
19468,833.0399999999997
19469,833.5475
19470,833.74
19471,833.4167
19472,833.322
19473,833.59
19474,833.77
19475,833.9706999999999
19476,833.86
19477,833.9099999999999
19478,833.9099999999999
19479,834.0041
19480,834.23
19481,834.5499999999997
19482,834.6175
19483,834.9010000000003
19484,834.77
19485,834.7
19486,834.3999999999999
19487,834.1599
19488,833.7180000000003
19489,834.01
19490,833.76
19491,833.83
19492,833.62
19493,834.2
19494,834.0399999999997
19495,834.32
19496,834.46
19497,834.5299999999999
19498,834.44
19499,833.97
19500,834.0299999999999
19501,837.5499999999997
19502,837.305
19503,837.685
19504,838.21
19505,837.76
19506,837.125
19507,836.58
19508,836.7
19509,837.0
19510,837.2215999999999
19511,837.2
19512,837.31
19513,837.2999999999997
19514,837.4507
19515,838.1699999999997
19516,838.7849999999999
19517,839.1
19518,839.11
19519,838.928
19520,839.2899999999997
19521,839.08
19522,838.6
19523,838.86
19524,838.1599999999999
19525,838.43
19526,838.59
19527,838.985
19528,839.22
19529,839.69
19530,839.83
19531,839.56
19532,839.0
19533,838.23
19534,837.95
19535,838.3198999999997
19536,838.31
19537,838.95
19538,838.88
19539,838.975
19540,839.1427
19541,839.0
19542,839.3999999999999
19543,839.32
19544,838.93
19545,839.33
19546,839.49
19547,839.2999999999997
19548,839.33
19549,838.7572
19550,838.7849999999999
19551,838.86
19552,838.355
19553,838.2799999999999
19554,838.56
19555,838.6
19556,839.1510000000003
19557,839.2177
19558,839.2078
19559,839.02
19560,839.02
19561,839.5145
19562,839.45
19563,839.18
19564,839.5399999999997
19565,839.38
19566,839.5256
19567,839.99
19568,839.85
19569,840.12
19570,840.5
19571,840.5399999999997
19572,840.44
19573,839.96
19574,839.5499999999997
19575,839.3999999999999
19576,839.46
19577,839.375
19578,839.01
19579,838.45
19580,837.57
19581,838.01
19582,837.75
19583,838.1
19584,838.5
19585,838.6
19586,838.765
19587,838.93
19588,838.7
19589,838.62
19590,838.6699999999997
19591,838.6458
19592,838.6733
19593,838.8999999999999
19594,838.805
19595,839.145
19596,839.2
19597,839.2
19598,839.56
19599,839.515
19600,839.71
19601,839.3766
19602,839.6
19603,839.7999999999997
19604,839.9596
19605,840.105
19606,840.24
19607,840.73
19608,840.97
19609,840.81
19610,840.68
19611,840.43
19612,840.69
19613,840.32
19614,840.2899999999997
19615,840.565
19616,840.25
19617,840.1
19618,839.58
19619,839.805
19620,839.965
19621,840.0499999999997
19622,840.115
19623,839.97
19624,839.94
19625,840.0499999999997
19626,840.26
19627,840.0
19628,839.81
19629,839.815
19630,839.7
19631,839.255
19632,839.59
19633,839.7653
19634,839.57
19635,839.75
19636,840.1599999999999
19637,840.63
19638,840.52
19639,840.5299999999999
19640,840.2799
19641,840.22
19642,840.36
19643,840.4199999999997
19644,840.36
19645,840.7
19646,840.72
19647,840.47
19648,840.64
19649,840.6599999999999
19650,840.72
19651,840.98
19652,841.07
19653,841.5405
19654,841.9099999999999
19655,841.7600999999999
19656,842.31
19657,842.2274999999997
19658,842.21
19659,842.0
19660,841.8999999999999
19661,841.7899999999997
19662,842.2999999999997
19663,842.6
19664,842.5399999999997
19665,842.57
19666,842.59
19667,842.4099999999999
19668,842.57
19669,842.808
19670,843.43
19671,843.885
19672,843.6499999999999
19673,843.24
19674,842.99
19675,842.82
19676,842.6807999999999
19677,843.3599
19678,843.0399999999997
19679,842.7784
19680,842.6024999999997
19681,842.57
19682,842.36
19683,842.63
19684,842.02
19685,842.25
19686,842.4081999999999
19687,842.46
19688,842.85
19689,843.25
19690,843.2999999999997
19691,842.9199999999997
19692,842.89
19693,843.0901
19694,843.25
19695,843.37
19696,843.4099999999999
19697,843.63
19698,843.56
19699,843.5499999999997
19700,843.31
19701,843.46
19702,843.329
19703,843.11
19704,843.14
19705,843.01
19706,842.7
19707,842.89
19708,842.82
19709,843.08
19710,843.02
19711,843.09
19712,843.34
19713,843.495
19714,843.49
19715,844.0
19716,843.8653
19717,844.2
19718,844.14
19719,843.69
19720,843.5
19721,843.56
19722,843.6764
19723,843.5499999999997
19724,843.56
19725,843.38
19726,843.5
19727,843.63
19728,843.75
19729,843.9099999999999
19730,844.14
19731,844.02
19732,844.08
19733,843.4780000000003
19734,843.23
19735,842.72
19736,842.64
19737,842.76
19738,842.76
19739,842.6439999999999
19740,842.68
19741,842.7761
19742,843.12
19743,843.2999999999997
19744,843.5257
19745,843.2999999999997
19746,843.4199999999997
19747,843.7555999999997
19748,844.2473999999999
19749,844.4099999999999
19750,844.195
19751,844.2001
19752,844.38
19753,844.63
19754,844.5499999999997
19755,844.59
19756,844.22
19757,844.3062999999999
19758,844.32
19759,844.31
19760,844.38
19761,844.39
19762,844.35
19763,844.45
19764,844.45
19765,844.168
19766,844.302
19767,844.4249999999997
19768,844.3999999999999
19769,844.6
19770,844.505
19771,844.5655
19772,844.48
19773,844.452
19774,844.5494999999999
19775,844.2824
19776,844.585
19777,844.445
19778,844.485
19779,844.4099999999999
19780,844.0
19781,844.18
19782,844.24
19783,844.4334
19784,844.38
19785,844.14
19786,844.135
19787,843.98
19788,843.86
19789,844.21
19790,844.3415999999999
19791,844.35
19792,844.2
19793,844.2799999999999
19794,844.2749999999999
19795,844.0299999999999
19796,844.38
19797,844.24
19798,844.07
19799,843.93
19800,843.6699999999997
19801,843.6444
19802,843.9199999999997
19803,844.0449999999997
19804,843.945
19805,843.8401
19806,843.72
19807,843.5
19808,844.185
19809,843.7925
19810,843.9889999999997
19811,844.4211
19812,844.5
19813,844.21
19814,844.22
19815,844.2686999999999
19816,844.39
19817,844.3601
19818,844.5
19819,844.4049999999999
19820,844.49
19821,844.58
19822,844.5
19823,844.48
19824,844.347
19825,844.26
19826,844.38
19827,844.6
19828,844.7733
19829,844.8825
19830,844.81
19831,844.7999999999997
19832,845.2016
19833,845.09
19834,845.27
19835,845.1610000000003
19836,844.695
19837,845.07
19838,845.22
19839,844.8999999999999
19840,845.0
19841,845.1499999999999
19842,845.08
19843,845.19
19844,845.5449999999997
19845,845.39
19846,845.6169999999997
19847,845.18
19848,844.57
19849,844.97
19850,845.1525
19851,844.8999999999999
19852,844.635
19853,844.6184
19854,844.95
19855,844.88
19856,844.8999999999999
19857,845.125
19858,844.9099999999999
19859,844.7999999999997
19860,844.84
19861,844.88
19862,844.8999999999999
19863,844.7749999999999
19864,844.76
19865,845.49
19866,845.0
19867,845.02
19868,845.4049999999999
19869,845.38
19870,845.35
19871,845.2899999999997
19872,845.2899999999997
19873,845.18
19874,845.2280000000003
19875,845.1499999999999
19876,845.14
19877,845.0499999999997
19878,844.85
19879,844.82
19880,844.7799999999999
19881,844.7775
19882,844.97
19883,844.9199999999997
19884,844.975
19885,844.71
19886,844.81
19887,844.89
19888,844.9249999999997
19889,844.89
19890,844.36
19891,843.19
19892,841.77
19893,841.615
19894,841.99
19895,841.955
19896,842.11
19897,841.3999999999999
19898,840.715
19899,842.4099999999999
19900,842.02
19901,842.46
19902,842.4918
19903,842.6829
19904,843.0399999999997
19905,842.97
19906,842.62
19907,843.01
19908,842.81
19909,844.48
19910,843.38
19911,842.7845
19912,843.13
19913,843.4099999999999
19914,843.86
19915,844.51
19916,844.13
19917,844.48
19918,844.98
19919,845.07
19920,845.57
19921,845.8515999999997
19922,845.69
19923,846.0114
19924,846.47
19925,846.5775
19926,846.35
19927,845.8814
19928,846.22
19929,846.1699999999997
19930,846.5010000000003
19931,847.21
19932,846.63
19933,846.0399999999997
19934,846.1360000000003
19935,846.18
19936,846.4276999999997
19937,846.47
19938,845.38
19939,845.7999999999997
19940,845.89
19941,845.6499999999999
19942,845.02
19943,844.4638999999999
19944,844.2999999999997
19945,844.2998999999999
19946,843.9945
19947,843.86
19948,844.2310000000001
19949,844.71
19950,844.46
19951,844.43
19952,844.6916999999999
19953,844.715
19954,844.2560000000003
19955,844.44
19956,843.8269
19957,843.9899
19958,843.842
19959,843.23
19960,843.44
19961,843.0499999999997
19962,842.75
19963,843.0097
19964,843.5299999999999
19965,843.25
19966,843.5
19967,843.5
19968,843.81
19969,843.58
19970,844.6304
19971,844.252
19972,843.99
19973,843.82
19974,844.3999999999999
19975,844.1
19976,843.9199999999997
19977,843.95
19978,844.1548
19979,844.14
19980,844.33
19981,844.06
19982,843.8999999999999
19983,843.62
19984,843.5399999999997
19985,843.605
19986,843.25
19987,843.14
19988,842.7804
19989,842.36
19990,842.0299999999999
19991,842.5482
19992,842.34
19993,842.58
19994,842.2999999999997
19995,841.8999999999999
19996,842.01
19997,841.9010000000003
19998,842.5824
19999,842.07
20000,842.0
20001,841.74
20002,841.25
20003,841.784
20004,841.81
20005,841.85
20006,842.414
20007,842.45
20008,842.485
20009,842.6
20010,843.45
20011,843.1699999999997
20012,842.9149999999997
20013,843.11
20014,843.35
20015,843.3610999999999
20016,843.6
20017,843.76
20018,844.14
20019,843.7999999999997
20020,843.9830000000003
20021,843.7292
20022,843.27
20023,843.4153999999999
20024,843.0
20025,842.99
20026,843.22
20027,843.6499999999999
20028,844.9373
20029,845.1499999999999
20030,845.58
20031,845.71
20032,846.0671999999997
20033,845.8999999999999
20034,845.85
20035,846.0114999999997
20036,845.06
20037,845.33
20038,845.11
20039,845.27
20040,845.34
20041,845.76
20042,845.51
20043,845.6889999999999
20044,845.3513
20045,845.72
20046,845.73
20047,845.86
20048,845.495
20049,844.7
20050,844.56
20051,844.51
20052,844.7499
20053,844.4388
20054,844.87
20055,844.945
20056,845.09
20057,844.95
20058,844.94
20059,845.0838999999999
20060,845.01
20061,844.75
20062,844.64
20063,844.7906
20064,845.18
20065,844.97
20066,844.57
20067,844.9475
20068,845.08
20069,844.9199999999997
20070,845.43
20071,845.6599999999999
20072,845.5499999999997
20073,845.6499999999999
20074,845.4149999999997
20075,845.6189999999997
20076,845.45
20077,845.38
20078,845.1599999999999
20079,845.1699999999997
20080,844.89
20081,844.7710000000003
20082,844.86
20083,844.35
20084,843.914
20085,843.76
20086,844.3799
20087,844.5739999999997
20088,844.4101
20089,845.1196
20090,845.26
20091,845.2124999999999
20092,845.2
20093,845.248
20094,845.1499999999999
20095,845.592
20096,845.49
20097,845.345
20098,845.325
20099,844.8396
20100,844.8999999999999
20101,844.56
20102,844.5299999999999
20103,844.57
20104,844.5995
20105,844.47
20106,844.59
20107,844.7
20108,844.5449999999997
20109,844.11
20110,844.07
20111,843.93
20112,843.99
20113,844.1499999999999
20114,844.2899999999997
20115,844.1499999999999
20116,844.2644
20117,844.0399999999997
20118,844.0449999999997
20119,843.95
20120,843.8695
20121,843.96
20122,843.9199999999997
20123,844.07
20124,844.2
20125,844.2999999999997
20126,844.1749999999997
20127,844.18
20128,844.1
20129,844.11
20130,844.02
20131,844.13
20132,843.9925
20133,844.2781999999999
20134,844.38
20135,844.2799999999999
20136,844.49
20137,844.11
20138,844.1499999999999
20139,844.0399999999997
20140,843.98
20141,844.1123999999999
20142,844.0
20143,843.7799999999999
20144,843.7
20145,843.7975
20146,843.84
20147,844.2
20148,844.18
20149,844.2
20150,843.97
20151,843.94
20152,843.7899999999997
20153,843.97
20154,843.9466
20155,844.08
20156,844.31
20157,844.21
20158,844.1599999999999
20159,844.1945
20160,843.7
20161,843.7025
20162,844.0989999999997
20163,843.88
20164,843.75
20165,844.02
20166,843.97
20167,844.0
20168,843.7
20169,843.82
20170,843.6400999999997
20171,843.73
20172,843.77
20173,844.0
20174,843.995
20175,843.95
20176,843.7899999999997
20177,843.75
20178,843.6769
20179,843.7155
20180,843.63
20181,843.51
20182,843.33
20183,842.95
20184,843.0186
20185,843.0399999999997
20186,843.3382
20187,843.24
20188,843.0701
20189,843.0
20190,842.75
20191,842.6699999999997
20192,843.1599999999999
20193,843.25
20194,842.6599999999999
20195,843.01
20196,842.802
20197,842.72
20198,843.13
20199,843.2683
20200,843.22
20201,843.31
20202,843.63
20203,843.13
20204,843.37
20205,843.59
20206,843.3999
20207,843.1499999999999
20208,843.0387
20209,842.8999999999999
20210,843.07
20211,843.22
20212,842.97
20213,843.01
20214,843.255
20215,843.0
20216,842.93
20217,843.01
20218,843.0
20219,842.9025
20220,842.64
20221,842.7525
20222,842.69
20223,842.68
20224,842.71
20225,842.865
20226,842.96
20227,842.72
20228,842.99
20229,842.81
20230,842.87
20231,842.635
20232,842.7849999999999
20233,842.7999999999997
20234,842.7023
20235,842.5299999999999
20236,842.58
20237,842.61
20238,842.5399999999997
20239,842.546
20240,842.59
20241,842.6032
20242,842.3073
20243,842.23
20244,842.2
20245,842.12
20246,842.005
20247,841.95
20248,841.98
20249,841.815
20250,841.895
20251,841.57
20252,841.73
20253,841.83
20254,842.64
20255,843.1599999999999
20256,842.9199999999997
20257,842.81
20258,842.58
20259,842.56
20260,842.35
20261,842.22
20262,842.35
20263,843.1216
20264,842.98
20265,843.0
20266,842.75
20267,842.835
20268,842.9108
20269,843.12
20270,842.7799999999999
20271,842.47
20272,842.36
20273,842.5399999999997
20274,842.2799999999999
20275,842.097
20276,842.44
20277,842.12
20278,842.01
20279,842.02
20280,841.6599999999999
20281,843.43
20282,842.8999
20283,841.9199999999997
20284,842.0399999999997
20285,841.8744
20286,842.22
20287,842.5
20288,843.13
20289,842.7899999999997
20290,843.36
20291,843.529
20292,843.4405
20293,842.77
20294,842.51
20295,842.19
20296,841.95
20297,841.835
20298,841.2627999999999
20299,841.7749999999999
20300,841.0299999999999
20301,840.7899999999997
20302,841.0
20303,841.49
20304,841.39
20305,840.805
20306,840.25
20307,840.38
20308,840.3736
20309,840.35
20310,840.1699999999997
20311,840.0
20312,840.21
20313,839.88
20314,839.735
20315,839.7763999999999
20316,840.0398
20317,840.36
20318,840.6178
20319,841.6028
20320,841.9739999999997
20321,841.83
20322,842.22
20323,842.3645
20324,842.6549999999999
20325,842.9799
20326,842.7
20327,842.64
20328,842.5399999999997
20329,841.83
20330,842.0299999999999
20331,841.715
20332,841.77
20333,841.6599999999999
20334,841.5
20335,841.409
20336,841.34
20337,841.0299999999999
20338,840.97
20339,841.01
20340,841.02
20341,840.76
20342,841.19
20343,840.84
20344,840.7799999999999
20345,840.64
20346,841.19
20347,841.375
20348,841.31
20349,841.1675
20350,841.8436
20351,842.06
20352,841.909
20353,842.0
20354,842.0874999999999
20355,841.88
20356,841.7799999999999
20357,841.8402999999997
20358,841.58
20359,841.3999999999999
20360,841.31
20361,841.36
20362,841.1051999999999
20363,841.235
20364,840.9442
20365,841.25
20366,841.1499999999999
20367,841.46
20368,841.37
20369,841.32
20370,841.72
20371,841.645
20372,841.6599999999999
20373,842.1
20374,841.83
20375,841.98
20376,842.18
20377,842.2762
20378,842.59
20379,842.6549999999999
20380,842.9199999999997
20381,843.2
20382,843.0
20383,842.88
20384,843.22
20385,843.1027
20386,842.72
20387,842.9515
20388,842.86
20389,842.8505
20390,842.8999999999999
20391,842.8025
20392,842.7999999999997
20393,842.8972
20394,842.4366999999999
20395,842.48
20396,842.2
20397,842.2
20398,842.1499999999999
20399,842.3157999999999
20400,842.0000999999999
20401,841.97
20402,842.188
20403,841.88
20404,841.9193
20405,841.1599999999999
20406,841.2
20407,841.2560000000003
20408,841.1755
20409,840.68
20410,840.4067
20411,840.2
20412,839.94
20413,839.88
20414,840.0299999999999
20415,839.32
20416,839.0399999999997
20417,838.5981
20418,837.69
20419,837.45
20420,837.715
20421,837.7
20422,838.2
20423,838.0295999999997
20424,838.3999999999999
20425,838.6352
20426,838.685
20427,838.9955
20428,839.1499999999999
20429,839.43
20430,839.0
20431,839.36
20432,838.82
20433,839.0464
20434,839.0236
20435,839.06
20436,838.6
20437,838.56
20438,838.85
20439,839.2369999999999
20440,839.0
20441,838.8999999999999
20442,838.97
20443,838.51
20444,838.6699999999997
20445,838.68
20446,838.7980999999999
20447,838.71
20448,838.87
20449,838.5499999999997
20450,838.5
20451,838.31
20452,838.72
20453,838.705
20454,838.172
20455,838.49
20456,838.27
20457,838.2258
20458,838.2434
20459,838.0499999999997
20460,838.2999999999997
20461,838.1
20462,838.25
20463,838.1305000000001
20464,838.0110000000003
20465,838.12
20466,838.5484
20467,838.75
20468,838.75
20469,839.0
20470,838.77
20471,839.0399999999997
20472,839.1756
20473,838.9199999999997
20474,839.19
20475,839.3999999999999
20476,839.21
20477,839.46
20478,839.5
20479,839.57
20480,839.37
20481,839.57
20482,839.4821
20483,839.515
20484,839.51
20485,839.74
20486,839.7310000000001
20487,839.765
20488,839.696
20489,839.77
20490,839.73
20491,839.7
20492,839.3823999999997
20493,839.31
20494,839.26
20495,839.5299999999999
20496,839.57
20497,839.77
20498,839.62
20499,839.618
20500,839.39
20501,839.25
20502,839.1
20503,839.12
20504,839.06
20505,839.3182
20506,839.0
20507,839.7
20508,839.7899999999997
20509,839.47
20510,839.5082
20511,839.7
20512,839.88
20513,839.51
20514,839.5160000000003
20515,839.62
20516,839.74
20517,840.45
20518,840.62
20519,840.9545
20520,841.0852999999997
20521,840.83
20522,840.9680000000003
20523,841.11
20524,841.5499999999997
20525,841.47
20526,841.2410000000001
20527,841.51
20528,841.45
20529,841.83
20530,841.505
20531,842.0
20532,842.005
20533,842.0705
20534,841.75
20535,841.59
20536,841.27
20537,841.2799999999999
20538,841.02
20539,840.916
20540,841.19
20541,841.33
20542,841.18
20543,841.12
20544,840.93
20545,841.1246
20546,840.99
20547,840.68
20548,840.4339999999999
20549,840.6110999999999
20550,841.0
20551,841.11
20552,841.25
20553,841.24
20554,841.38
20555,841.4099999999999
20556,841.31
20557,841.1699999999997
20558,840.83
20559,840.48
20560,840.95
20561,841.0
20562,841.1749999999997
20563,841.59
20564,841.245
20565,841.49
20566,841.5
20567,841.76
20568,841.59
20569,841.61
20570,841.6699999999997
20571,841.52
20572,841.43
20573,841.5353
20574,841.2799999999999
20575,841.37
20576,841.6801
20577,841.93
20578,841.9397
20579,841.9058
20580,841.8999999999999
20581,841.8175
20582,842.0299999999999
20583,842.0
20584,842.09
20585,841.995
20586,842.01
20587,841.6599999999999
20588,841.6699999999997
20589,841.6599
20590,841.43
20591,841.68
20592,841.47
20593,841.37
20594,841.99
20595,842.0349999999999
20596,842.13
20597,842.24
20598,842.26
20599,842.0
20600,842.1699999999997
20601,842.11
20602,841.7999999999997
20603,841.7899999999997
20604,841.39
20605,841.56
20606,841.69
20607,841.84
20608,841.99
20609,842.1099
20610,841.8243999999999
20611,842.06
20612,841.8999999999999
20613,841.7799999999999
20614,841.62
20615,841.235
20616,841.08
20617,841.07
20618,840.72
20619,840.62
20620,840.5451
20621,840.6699999999997
20622,840.9199999999997
20623,841.0
20624,841.0525
20625,841.1
20626,840.94
20627,840.99
20628,840.8675
20629,840.6699999999997
20630,840.31
20631,840.44
20632,840.51
20633,840.26
20634,840.35
20635,840.36
20636,840.1501
20637,840.1499999999999
20638,840.0499999999997
20639,840.08
20640,840.11
20641,840.26
20642,840.39
20643,840.2999999999997
20644,840.1
20645,840.065
20646,840.0399999999997
20647,839.8999999999999
20648,839.5924999999999
20649,839.3999999999999
20650,839.2
20651,839.3999999999999
20652,839.4099999999999
20653,839.7075
20654,839.6
20655,839.4126
20656,839.18
20657,839.0784999999997
20658,838.98
20659,838.95
20660,838.76
20661,839.6
20662,839.71
20663,839.7999999999997
20664,839.77
20665,839.6499999999999
20666,839.7999999999997
20667,839.715
20668,839.59
20669,839.32
20670,839.43
20671,842.7
20672,842.01
20673,841.61
20674,840.84
20675,840.33
20676,840.9099999999999
20677,841.68
20678,842.0315
20679,841.98
20680,841.76
20681,841.69
20682,841.51
20683,842.5499999999997
20684,842.9149999999997
20685,842.6699999999997
20686,843.35
20687,843.4199999999997
20688,843.1
20689,844.2958999999997
20690,844.22
20691,842.94
20692,842.1
20693,842.8904999999999
20694,843.01
20695,842.93
20696,842.6
20697,842.7799999999999
20698,843.32
20699,843.4099999999999
20700,843.0299999999999
20701,843.0449999999997
20702,843.09
20703,843.18
20704,842.88
20705,843.02
20706,843.1
20707,843.2984
20708,843.168
20709,843.1499999999999
20710,843.0399999999997
20711,843.45
20712,843.88
20713,843.758
20714,843.9199999999997
20715,843.9099999999999
20716,843.8900999999997
20717,843.7999999999997
20718,843.57
20719,844.1599999999999
20720,844.5
20721,844.37
20722,844.0876
20723,844.11
20724,844.0
20725,844.755
20726,844.32
20727,844.2999999999997
20728,844.3999999999999
20729,844.5299999999999
20730,844.34
20731,844.47
20732,844.5571999999999
20733,844.75
20734,844.8823
20735,845.1289999999997
20736,844.8999999999999
20737,844.01
20738,844.0499999999997
20739,844.182
20740,844.38
20741,844.2324999999997
20742,844.2435
20743,844.1
20744,844.0325
20745,843.6519999999997
20746,843.82
20747,843.7260000000001
20748,843.77
20749,843.9099999999999
20750,844.1
20751,844.2
20752,844.14
20753,844.25
20754,844.5169999999997
20755,844.2
20756,844.6699999999997
20757,844.25
20758,844.44
20759,844.63
20760,844.6
20761,844.73
20762,844.7799999999999
20763,844.36
20764,844.1599999999999
20765,843.595
20766,844.0
20767,843.96
20768,843.81
20769,843.7799999999999
20770,843.86
20771,844.0499999999997
20772,843.8999999999999
20773,843.95
20774,844.36
20775,844.6746
20776,844.87
20777,844.7775
20778,844.71
20779,844.52
20780,844.3999999999999
20781,844.46
20782,844.27
20783,844.08
20784,844.0
20785,844.378
20786,844.1
20787,843.9099999999999
20788,843.97
20789,843.89
20790,844.19
20791,843.77
20792,843.69
20793,843.6
20794,843.4027
20795,843.34
20796,843.805
20797,843.7064
20798,843.59
20799,843.7
20800,843.38
20801,843.3487
20802,843.47
20803,843.5
20804,843.4814
20805,843.4216
20806,843.7
20807,843.89
20808,843.956
20809,843.8239999999997
20810,843.76
20811,843.75
20812,843.7
20813,843.8689999999997
20814,843.805
20815,843.7
20816,843.72
20817,843.76
20818,843.49
20819,843.11
20820,843.4199999999997
20821,843.57
20822,843.4285999999997
20823,843.39
20824,842.93
20825,842.6499999999999
20826,842.7935
20827,842.9282
20828,842.778
20829,842.965
20830,842.95
20831,843.34
20832,843.31
20833,843.24
20834,842.88
20835,843.12
20836,843.0823
20837,843.2
20838,843.4630000000003
20839,843.5
20840,843.5499999999997
20841,843.69
20842,843.74
20843,843.765
20844,843.7999999999997
20845,843.7899999999997
20846,843.7
20847,843.7510000000003
20848,843.765
20849,843.76
20850,843.68
20851,843.7
20852,843.8992
20853,844.0149
20854,843.8459
20855,843.61
20856,843.61
20857,843.43
20858,843.6499999999999
20859,843.62
20860,843.5
20861,843.61
20862,843.7002
20863,843.6401000000003
20864,843.58
20865,843.605
20866,843.63
20867,843.6499999999999
20868,843.6930999999997
20869,843.6200999999999
20870,843.63
20871,843.8053999999997
20872,843.635
20873,843.7
20874,843.5299999999999
20875,843.7899999999997
20876,843.7999999999997
20877,843.895
20878,843.97
20879,843.99
20880,843.96
20881,843.9199999999997
20882,843.97
20883,843.97
20884,843.86
20885,843.7803
20886,843.94
20887,844.0
20888,843.95
20889,843.6
20890,843.62
20891,843.7799999999999
20892,843.86
20893,843.63
20894,843.68
20895,843.4199999999997
20896,843.45
20897,843.37
20898,843.02
20899,842.86
20900,842.75
20901,842.4049999999999
20902,842.2899999999997
20903,842.5499999999997
20904,842.3999999999999
20905,842.44
20906,842.5517
20907,842.7899999999997
20908,842.7688
20909,842.89
20910,842.47
20911,842.76
20912,843.39
20913,842.955
20914,842.99
20915,843.18
20916,843.0920999999997
20917,842.7899999999997
20918,842.6599999999999
20919,842.6049999999997
20920,842.5499999999997
20921,842.6
20922,842.75
20923,842.77
20924,842.6699999999997
20925,842.89
20926,843.19
20927,842.73
20928,842.82
20929,842.86
20930,842.74
20931,842.75
20932,842.7
20933,842.4099999999999
20934,842.48
20935,842.25
20936,842.1282
20937,842.25
20938,842.315
20939,842.32
20940,842.1801
20941,842.4099999999999
20942,842.44
20943,842.1889999999999
20944,842.245
20945,842.2999999999997
20946,842.4285999999997
20947,842.47
20948,842.64
20949,842.5299999999999
20950,842.36
20951,842.252
20952,842.6499999999999
20953,842.7396999999999
20954,842.2999999999997
20955,842.24
20956,842.64
20957,842.685
20958,842.48
20959,842.77
20960,842.74
20961,842.755
20962,842.88
20963,842.51
20964,842.58
20965,842.69
20966,842.6
20967,842.595
20968,842.59
20969,842.6255
20970,842.7399
20971,842.6499999999999
20972,842.62
20973,842.82
20974,842.755
20975,843.08
20976,842.9339999999999
20977,842.69
20978,842.7449999999999
20979,842.7999999999997
20980,842.88
20981,842.9799
20982,842.5499999999997
20983,842.5399999999997
20984,842.6
20985,842.7799999999999
20986,842.77
20987,842.51
20988,842.4199999999997
20989,842.69
20990,842.5299999999999
20991,842.4199999999997
20992,842.3918
20993,842.49
20994,842.61
20995,842.74
20996,842.58
20997,842.62
20998,842.32
20999,842.3999999999999
21000,842.43
21001,842.3864
21002,842.5
21003,842.36
21004,842.1
21005,842.2715
21006,842.2
21007,842.2239999999997
21008,842.0820999999999
21009,842.19
21010,842.23
21011,842.25
21012,842.25
21013,842.0292
21014,841.87
21015,841.81
21016,841.566
21017,841.73
21018,841.7552
21019,841.7999999999997
21020,841.8960000000003
21021,841.8864999999997
21022,841.96
21023,841.7925
21024,841.89
21025,841.72
21026,841.4199999999997
21027,841.58
21028,841.59
21029,841.69
21030,841.87
21031,841.72
21032,841.58
21033,841.6001
21034,841.5299999999999
21035,841.5
21036,841.6855
21037,841.43
21038,841.421
21039,841.47
21040,841.6
21041,841.56
21042,841.7101
21043,841.5499999999997
21044,841.585
21045,841.49
21046,841.61
21047,841.6499999999999
21048,841.51
21049,841.57
21050,841.5499999999997
21051,841.6
21052,841.5
21053,841.6
21054,841.5249999999999
21055,841.62
21056,841.59
21057,841.57
21058,841.83
21059,841.71
21060,841.71
21061,840.4049999999999
21062,840.21
21063,839.1599999999999
21064,839.0499999999997
21065,838.81
21066,838.73
21067,837.6499999999999
21068,837.9249999999997
21069,836.8039999999999
21070,836.595
21071,836.585
21072,836.7875
21073,836.5496
21074,837.21
21075,837.47
21076,837.3038
21077,836.2849999999999
21078,835.8959
21079,836.1499999999999
21080,835.68
21081,834.63
21082,834.6
21083,835.77
21084,835.2899999999997
21085,835.6699999999997
21086,835.8999999999999
21087,835.5449999999997
21088,836.94
21089,837.2806
21090,837.35
21091,837.13
21092,836.84
21093,837.0
21094,837.0
21095,837.5632
21096,837.72
21097,838.0
21098,837.35
21099,837.48
21100,837.39
21101,836.5499999999997
21102,835.8860000000003
21103,834.7799999999999
21104,834.685
21105,834.7
